,date,temperature_2m_max,dew_point_2m_mean,et0_fao_evapotranspiration,soil_moisture_0_to_100cm_mean,wet_bulb_temperature_2m_mean
383,2019-01-19,4.9,1.4895831,0.3085657,0.35901833,2.150328
384,2019-01-20,4.8,-1.0979167,0.45128784,0.3587838,-0.29156342
385,2019-01-21,5.4,-0.4770831,0.51041603,0.35775587,0.48415518
386,2019-01-22,5.8,1.2229167,0.4895457,0.36125877,1.7989821
387,2019-01-23,2.85,-1.8666664,0.31694835,0.36260748,-1.3117136
388,2019-01-24,5.3,-0.37083325,0.27612743,0.3616905,-0.1394595
389,2019-01-25,11.0,5.1520834,0.34451133,0.36137202,5.3909326
390,2019-01-26,9.35,5.86875,0.5755615,0.36167955,6.43417
391,2019-01-27,7.3,0.96249986,1.0761782,0.36389086,2.8049421
392,2019-01-28,5.15,-3.0374997,0.9429449,0.3631613,-0.74971694
393,2019-01-29,5.9,-0.8729167,0.4525887,0.3628529,0.047781665
394,2019-01-30,4.2,-2.1958332,0.51768875,0.36493626,-1.4283428
395,2019-01-31,4.75,-2.8500004,0.593004,0.36472583,-1.9795011
396,2019-02-01,2.85,0.22291668,0.28516397,0.36589333,0.60301745
397,2019-02-02,4.55,-1.2958333,0.70602375,0.3681158,-0.08568003
398,2019-02-03,4.75,-2.0333333,0.69656426,0.3677162,-0.78334093
399,2019-02-04,9.25,5.1083336,0.49127153,0.3728342,5.6036325
400,2019-02-05,8.9,5.516667,0.3910278,0.37590376,5.7651086
401,2019-02-06,10.65,7.670834,0.56109536,0.3791417,8.105575
402,2019-02-07,9.45,2.575,1.4910595,0.3805509,4.600901
403,2019-02-08,10.2,6.566666,0.7454771,0.38206792,7.3560567
404,2019-02-09,9.95,2.6979167,1.7265075,0.38402998,4.970384
405,2019-02-10,7.05,3.133333,0.61137587,0.3860983,3.9750607
406,2019-02-11,8.55,1.4,0.7126298,0.38567248,2.5213761
407,2019-02-12,10.35,3.3479166,0.86762077,0.38428998,4.2920375
408,2019-02-13,10.7,4.9999995,0.8458008,0.38247287,5.7349963
409,2019-02-14,12.2,2.3062499,1.0267678,0.3806742,3.1682196
410,2019-02-15,13.4,2.8395834,1.1460946,0.37931624,3.9489443
411,2019-02-16,12.55,7.1395836,0.63041705,0.377947,7.5997295
412,2019-02-17,13.3,6.5208325,1.2573037,0.37667295,7.5458355
413,2019-02-18,10.2,6.016667,0.50057685,0.3758013,6.5345073
414,2019-02-19,10.7,3.4729164,1.0653589,0.3752242,4.7174587
415,2019-02-20,11.35,5.5520835,1.0293562,0.37433746,6.662165
416,2019-02-21,13.55,6.977083,1.0053842,0.3728079,7.631043
417,2019-02-22,12.8,5.9312496,1.0050976,0.37129918,6.3164506
418,2019-02-23,15.0,5.939583,1.329464,0.36977124,6.6717734
419,2019-02-24,14.4,3.385417,1.4214159,0.36750424,4.5166297
420,2019-02-25,17.15,1.9958334,1.6550158,0.36402917,4.352325
421,2019-02-26,17.4,3.7020833,1.6851051,0.3622663,5.934171
422,2019-02-27,16.55,5.502083,1.5733864,0.36086163,6.6824856
423,2019-02-28,12.55,6.4687495,0.7926353,0.35995206,6.962518
424,2019-03-01,11.3,6.264584,0.753948,0.36225834,7.121656
425,2019-03-02,13.75,7.3354163,1.3095174,0.3613342,8.392021
426,2019-03-03,11.6,8.55,0.89221245,0.36308417,9.30028
427,2019-03-04,9.35,2.1520836,1.4942764,0.36655712,4.115347
428,2019-03-05,11.15,3.2958333,1.5137508,0.36607125,4.932207
429,2019-03-06,12.7,7.916666,1.235575,0.36803082,8.830203
430,2019-03-07,10.65,3.0062501,1.8240112,0.36850873,5.0609603
431,2019-03-08,9.8,4.102083,1.1644925,0.36791667,5.293681
432,2019-03-09,12.85,3.9541664,1.9260821,0.3668112,6.0954742
433,2019-03-10,10.4,1.722917,1.9811469,0.36975753,4.337956
434,2019-03-11,9.25,-1.3458332,2.123933,0.36788452,2.5003145
435,2019-03-12,9.55,3.8812497,0.9556942,0.36934796,5.005928
436,2019-03-13,10.95,1.1166667,2.4512267,0.37276337,4.2973485
437,2019-03-14,12.85,5.235417,1.8670037,0.37339583,7.077268
438,2019-03-15,13.6,8.393749,1.4133481,0.37667874,9.47396
439,2019-03-16,12.5,6.9500003,1.6509717,0.37625623,8.293517
440,2019-03-17,9.4,1.3291668,1.8539668,0.37801257,3.5401924
441,2019-03-18,10.55,3.252083,1.4043617,0.37656462,4.4845223
442,2019-03-19,12.55,5.862499,1.1326092,0.3750533,6.661412
443,2019-03-20,13.2,7.88125,1.3096564,0.37390134,8.81557
444,2019-03-21,13.05,8.558334,1.0552193,0.37242416,9.196718
445,2019-03-22,11.9,7.2166677,1.290247,0.36772582,8.180218
446,2019-03-23,13.25,4.5520825,1.742601,0.36407253,6.5509973
447,2019-03-24,12.95,2.0708334,2.30913,0.36162582,4.4576836
448,2019-03-25,12.0,1.0104166,2.2995384,0.35872456,4.090013
449,2019-03-26,11.6,2.9708335,1.7317508,0.3548496,4.6271954
450,2019-03-27,12.2,3.9041662,1.6549742,0.35198832,5.7659945
451,2019-03-28,13.0,4.2874994,1.8066993,0.35044336,6.1236186
452,2019-03-29,15.75,4.3250003,2.5324135,0.34599164,6.3208957
453,2019-03-30,16.85,6.6770835,2.2847302,0.34166422,8.344311
454,2019-03-31,11.45,4.2479157,1.4456649,0.33697876,5.827278
455,2019-04-01,12.7,3.3937502,2.2859702,0.33464918,5.127038
456,2019-04-02,8.55,3.1916666,0.94873077,0.33442292,3.9982815
457,2019-04-03,7.9,0.30416667,1.6574813,0.3349305,1.5883093
458,2019-04-04,8.45,2.3,1.2096092,0.33416668,3.4687397
459,2019-04-05,12.85,2.375,2.207977,0.33329418,5.285214
460,2019-04-06,11.65,5.3604164,1.2422602,0.33084664,6.436184
461,2019-04-07,13.95,7.910417,1.2568811,0.33234248,8.506061
462,2019-04-08,13.85,7.539583,1.4054046,0.33455917,8.207776
463,2019-04-09,11.55,6.360417,1.114631,0.3431817,7.320688
464,2019-04-10,11.2,1.4937502,2.5484216,0.3437725,4.0790567
465,2019-04-11,10.3,-0.32083336,2.4138982,0.34071505,2.68872
466,2019-04-12,9.15,-0.027083257,1.5750262,0.3386887,2.4427834
467,2019-04-13,8.4,-0.38333336,2.0344412,0.33682334,1.9524107
468,2019-04-14,8.45,-1.1416668,1.9555283,0.33538663,1.7068533
469,2019-04-15,13.15,2.3625,2.7887588,0.3335142,4.84355
470,2019-04-16,15.35,6.6666665,1.6393819,0.33044627,8.022076
471,2019-04-17,18.0,6.879166,3.0483243,0.32777882,8.429068
472,2019-04-18,19.15,7.879167,3.3187268,0.3238871,9.860013
473,2019-04-19,21.3,7.435417,3.843407,0.31729665,10.015194
474,2019-04-20,22.55,7.4375005,3.9730976,0.30784544,10.057552
475,2019-04-21,21.85,6.2729163,4.1222305,0.3045,9.178758
476,2019-04-22,22.45,8.266667,4.0688024,0.30238497,10.737451
477,2019-04-23,20.8,7.9479175,3.5030816,0.29607832,10.352136
478,2019-04-24,18.0,8.281249,2.7524357,0.29595205,9.845845
479,2019-04-25,14.6,6.7604184,2.641585,0.2992271,8.689616
480,2019-04-26,14.9,7.114582,2.4775903,0.29864624,8.524394
481,2019-04-27,12.0,2.0874999,2.894723,0.2972292,5.602425
482,2019-04-28,13.25,4.2604165,2.3939836,0.29685873,6.777884
483,2019-04-29,13.65,5.272917,1.8443662,0.2957196,6.835495
484,2019-04-30,14.85,6.2062497,2.7426128,0.2935804,7.668636
485,2019-05-01,16.25,7.0395837,2.3833005,0.29099587,8.740937
486,2019-05-02,15.65,7.295832,2.6064892,0.28969753,8.870048
487,2019-05-03,13.9,6.639583,1.9774148,0.28910586,7.55889
488,2019-05-04,10.1,0.9479167,2.8986404,0.28975126,4.0476203
489,2019-05-05,10.55,1.0458335,2.1250527,0.29086336,4.1822076
490,2019-05-06,11.05,2.1750004,2.151114,0.2879921,5.1139917
491,2019-05-07,13.75,3.5395842,2.8191893,0.28519592,6.577499
492,2019-05-08,14.35,7.616667,1.9561449,0.29065004,8.840188
493,2019-05-09,13.95,8.1375,2.220131,0.2968742,9.024987
494,2019-05-10,14.5,6.6979165,2.7306225,0.3009679,8.008602
495,2019-05-11,13.55,6.4333344,2.5596704,0.3013663,7.792833
496,2019-05-12,15.4,4.0520835,3.144897,0.30215964,6.69325
497,2019-05-13,15.4,4.135417,3.7542794,0.29657337,6.7503934
498,2019-05-14,16.15,4.8791666,3.9698315,0.29079995,7.596409
499,2019-05-15,18.1,6.21875,4.041678,0.28475872,8.643464
500,2019-05-16,16.7,4.760417,4.059553,0.27907,7.814507
501,2019-05-17,14.0,8.197917,1.4898655,0.27609465,9.401431
502,2019-05-18,16.85,8.65,2.4199705,0.2761033,10.19208
503,2019-05-19,15.9,9.912499,1.6989377,0.2759863,10.949715
504,2019-05-20,19.25,9.554166,3.516297,0.27717504,11.5533
505,2019-05-21,19.15,7.2833323,3.9883275,0.2739646,10.178368
506,2019-05-22,19.15,5.862499,3.5064728,0.2684509,9.450229
507,2019-05-23,21.65,7.30625,4.5289297,0.26402718,10.6172085
508,2019-05-24,20.55,9.168749,3.8468564,0.25789037,11.838382
509,2019-05-25,21.9,9.93125,4.150489,0.25537166,12.805492
510,2019-05-26,20.4,11.927085,2.8670597,0.2526225,13.479931
511,2019-05-27,17.35,7.1041675,3.1288538,0.25320375,9.76276
512,2019-05-28,16.75,7.358332,3.1402855,0.25602248,9.342479
513,2019-05-29,15.75,8.937499,2.2292733,0.25755876,10.39885
514,2019-05-30,22.0,12.758332,3.215284,0.25812495,14.437743
515,2019-05-31,19.3,11.108334,3.1758893,0.25601214,12.841377
516,2019-06-01,24.55,11.470833,5.024497,0.25461212,13.9578905
517,2019-06-02,25.0,12.770833,5.1834435,0.24907957,15.443454
518,2019-06-03,19.1,7.5416665,3.9615982,0.24697042,10.7513
519,2019-06-04,18.15,10.685417,2.3412302,0.2483354,12.0386305
520,2019-06-05,18.0,8.306251,3.0266712,0.25103706,10.739545
521,2019-06-06,17.2,6.03125,4.2269106,0.25040415,9.351089
522,2019-06-07,17.2,9.96875,2.0209644,0.25088328,11.235004
523,2019-06-08,17.0,8.385416,3.2350197,0.2560208,10.4454775
524,2019-06-09,17.8,6.972917,3.7102714,0.25669166,9.893993
525,2019-06-10,12.45,9.889584,1.0673671,0.26829085,10.420815
526,2019-06-11,16.9,10.083333,2.8379564,0.28118253,11.338571
527,2019-06-12,15.65,10.472917,1.5025917,0.28172833,11.30041
528,2019-06-13,13.9,10.3,1.5849278,0.29653335,11.052147
529,2019-06-14,17.4,10.274999,3.0746934,0.29823875,11.712064
530,2019-06-15,17.65,10.26875,3.1242936,0.2945629,11.790904
531,2019-06-16,18.6,11.329166,2.6515803,0.29435918,12.426337
532,2019-06-17,20.1,10.614584,3.911322,0.2920421,12.51759
533,2019-06-18,18.05,12.079166,2.2072012,0.29023919,12.923603
534,2019-06-19,19.7,13.4375,2.3921227,0.29237542,14.298696
535,2019-06-20,17.9,10.152083,3.3879938,0.2919358,12.142774
536,2019-06-21,19.45,8.875,3.546544,0.28789416,11.387036
537,2019-06-22,20.5,9.512501,4.185474,0.28230044,11.92541
538,2019-06-23,23.75,13.764583,3.3814917,0.27831668,15.108764
539,2019-06-24,23.7,16.50625,2.9462233,0.27711123,17.736738
540,2019-06-25,24.75,17.293753,3.2998786,0.29322585,18.200693
541,2019-06-26,20.85,14.318751,2.989254,0.3011692,15.368195
542,2019-06-27,20.7,11.318749,4.5846996,0.29876584,13.03934
543,2019-06-28,20.85,12.270833,4.335341,0.29382545,13.769841
544,2019-06-29,30.45,15.939584,6.077189,0.28783336,18.126673
545,2019-06-30,22.05,12.954167,4.592585,0.2802575,15.137257
546,2019-07-01,21.4,10.441667,4.373524,0.27645543,13.046273
547,2019-07-02,20.6,9.635416,3.5677516,0.2740404,12.13808
548,2019-07-03,20.9,10.745834,3.6169672,0.27115288,13.049549
549,2019-07-04,23.7,11.233334,4.9103203,0.26595828,13.743382
550,2019-07-05,24.8,12.402083,4.954532,0.25909337,15.1956835
551,2019-07-06,22.7,13.512501,3.4610898,0.25557706,15.197022
552,2019-07-07,18.75,12.55,2.2806242,0.25760585,13.854378
553,2019-07-08,21.25,9.883333,3.255006,0.2568563,12.317227
554,2019-07-09,23.0,11.479165,2.7318342,0.25216168,13.75465
555,2019-07-10,24.05,13.610415,3.8981252,0.24905914,15.769137
556,2019-07-11,24.1,12.229167,4.0489297,0.24546917,14.9383135
557,2019-07-12,23.05,12.564586,4.3943877,0.24517621,15.122848
558,2019-07-13,21.5,12.758332,3.4524138,0.24271338,14.737427
559,2019-07-14,20.55,11.695834,2.9578648,0.24387042,13.554073
560,2019-07-15,19.9,10.604167,3.2037122,0.2436604,12.459663
561,2019-07-16,24.3,11.135417,4.651037,0.2417279,13.91291
562,2019-07-17,24.3,11.827084,4.519583,0.2395913,14.682157
563,2019-07-18,21.5,13.25,2.8541849,0.23963334,15.060421
564,2019-07-19,20.6,13.870833,1.8063439,0.24315004,14.728417
565,2019-07-20,23.15,14.360416,4.0139656,0.25704333,16.057623
566,2019-07-21,21.75,12.76875,3.3477006,0.2575771,14.664655
567,2019-07-22,25.4,16.191668,3.608339,0.25502494,17.578562
568,2019-07-23,30.95,16.020834,5.8229837,0.2506837,18.49103
569,2019-07-24,29.9,16.004168,5.9988546,0.24213165,19.0649
570,2019-07-25,35.2,17.252085,6.536377,0.23666994,20.71144
571,2019-07-26,24.95,16.00625,3.9093833,0.23252417,18.096306
572,2019-07-27,19.0,15.5979185,1.2666533,0.24257584,16.220444
573,2019-07-28,21.65,12.350001,2.8857455,0.24533625,14.35112
574,2019-07-29,23.65,11.73125,4.567792,0.24375336,14.421428
575,2019-07-30,20.3,14.337502,3.0314631,0.24363714,15.626625
576,2019-07-31,21.4,12.587501,3.835718,0.24452959,14.704326
577,2019-08-01,23.35,13.629167,3.34881,0.24338044,15.358261
578,2019-08-02,23.15,13.941667,3.2378118,0.24170041,15.7018385
579,2019-08-03,23.55,14.204166,3.138244,0.23857294,15.845097
580,2019-08-04,24.0,14.558334,2.7718987,0.2356496,16.140564
581,2019-08-05,23.95,13.370833,4.0482683,0.2341042,15.557225
582,2019-08-06,22.7,12.966666,4.072159,0.23269288,14.971886
583,2019-08-07,21.7,12.966667,3.531934,0.23264335,14.745162
584,2019-08-08,23.45,13.327083,3.7404346,0.23060632,15.193734
585,2019-08-09,23.85,15.985419,3.807467,0.23311122,17.390696
586,2019-08-10,20.9,12.825,4.0131836,0.23597664,14.801643
587,2019-08-11,21.25,11.479167,4.0168266,0.2343754,13.820065
588,2019-08-12,17.8,11.491666,2.1723778,0.23897626,12.6720705
589,2019-08-13,19.7,8.472917,3.5467587,0.24099004,11.340455
590,2019-08-14,17.85,13.716666,1.267574,0.24105294,14.269113
591,2019-08-15,21.3,12.243751,3.4920495,0.24394709,14.275997
592,2019-08-16,18.7,13.383334,1.5151343,0.24449249,14.136051
593,2019-08-17,21.85,13.65625,3.2022011,0.24818791,15.307227
594,2019-08-18,20.35,11.366668,3.2051778,0.24697334,13.365531
595,2019-08-19,20.7,10.214583,3.4515524,0.24569,12.415896
596,2019-08-20,19.75,8.639584,3.3078177,0.24465339,11.316799
597,2019-08-21,21.2,10.620833,3.2098591,0.24125208,12.569669
598,2019-08-22,23.35,11.983335,3.6973693,0.23737079,13.974143
599,2019-08-23,25.25,14.641665,3.7310328,0.23334165,16.089634
600,2019-08-24,27.8,12.854167,4.2783327,0.22839999,15.38613
601,2019-08-25,30.8,14.658336,4.47044,0.21910787,17.49742
602,2019-08-26,30.9,14.981251,4.5092525,0.21024673,17.637836
603,2019-08-27,31.35,16.029165,4.425759,0.20412123,18.56359
604,2019-08-28,25.0,13.9375,3.8088036,0.20211256,16.283537
605,2019-08-29,22.35,10.785417,3.7636998,0.20454627,13.467365
606,2019-08-30,22.55,12.014584,3.579105,0.2049625,14.097256
607,2019-08-31,23.5,11.491668,3.1974783,0.20432292,13.565093
608,2019-09-01,19.5,6.1875005,3.458739,0.20577914,10.179555
609,2019-09-02,21.05,8.327084,3.260431,0.20634502,11.144942
610,2019-09-03,20.95,11.493749,3.0333714,0.20615791,13.638696
611,2019-09-04,19.7,10.527083,3.3857737,0.20946921,13.119138
612,2019-09-05,17.5,6.283333,3.01959,0.20814377,9.835273
613,2019-09-06,17.7,9.335418,1.899695,0.20896463,10.925851
614,2019-09-07,18.15,7.4854164,2.616185,0.20932914,10.038378
615,2019-09-08,17.75,4.9874997,2.9008622,0.20852245,8.40873
616,2019-09-09,14.4,10.166666,0.9139029,0.2106275,11.111183
617,2019-09-10,18.75,10.5,2.0879138,0.21177335,11.827446
618,2019-09-11,21.15,12.618749,2.1335855,0.21204288,14.057426
619,2019-09-12,23.95,13.939584,2.8329642,0.21219753,15.39729
620,2019-09-13,20.55,9.639584,3.2803676,0.2105217,12.528015
621,2019-09-14,21.5,8.904166,2.8929973,0.20450288,11.450886
622,2019-09-15,24.4,12.054166,3.0793905,0.1987617,13.964337
623,2019-09-16,18.9,14.1125,0.9402803,0.19777709,14.839348
624,2019-09-17,18.65,7.4645844,3.0375817,0.19934292,10.328587
625,2019-09-18,18.45,5.9208336,2.7802482,0.19910668,8.815308
626,2019-09-19,20.65,8.402083,2.7227805,0.19587003,10.677872
627,2019-09-20,20.4,8.060416,3.3269346,0.19428086,10.793801
628,2019-09-21,24.3,8.266666,3.8812685,0.19206588,12.122219
629,2019-09-22,22.45,14.135417,1.6789804,0.19473208,15.361413
630,2019-09-23,19.5,12.352084,2.0258346,0.19774044,13.575158
631,2019-09-24,19.6,14.327084,1.467585,0.21209294,15.098225
632,2019-09-25,19.25,13.608334,1.5755577,0.23008834,14.375565
633,2019-09-26,20.1,13.085418,2.000772,0.23207374,14.365945
634,2019-09-27,17.55,11.412499,1.8111355,0.23343916,12.517743
635,2019-09-28,18.5,11.018749,2.0586374,0.2354775,12.475387
636,2019-09-29,18.85,13.314584,1.797555,0.24683958,14.217795
637,2019-09-30,17.45,11.570834,1.0502914,0.25053418,12.3415575
638,2019-10-01,18.1,13.158333,1.3889289,0.2631475,13.772023
639,2019-10-02,13.15,4.0875,1.9233859,0.26545498,6.4173245
640,2019-10-03,13.35,6.0437493,1.1757836,0.26529667,7.284551
641,2019-10-04,14.65,10.470834,1.0438163,0.26932836,11.1640005
642,2019-10-05,15.45,10.116667,0.97682196,0.27039248,10.851268
643,2019-10-06,16.15,10.066667,1.8274759,0.278885,11.392524
644,2019-10-07,15.2,10.766667,0.85697484,0.28018504,11.322635
645,2019-10-08,16.45,10.414583,1.5886986,0.28498915,11.462722
646,2019-10-09,14.35,6.7875,1.8846103,0.2849867,8.688506
647,2019-10-10,15.7,8.71875,1.8168988,0.28507456,10.163868
648,2019-10-11,16.9,13.23125,1.0355223,0.28963295,13.795365
649,2019-10-12,12.3,10.104167,0.41907665,0.3013462,10.517464
650,2019-10-13,16.75,11.118751,0.872451,0.3151296,11.750755
651,2019-10-14,15.5,11.547916,0.5461849,0.32150543,11.900701
652,2019-10-15,15.65,9.970834,1.135789,0.328948,10.639646
653,2019-10-16,15.3,9.795833,1.1132532,0.33280006,10.772815
654,2019-10-17,14.25,8.841666,0.9116529,0.33398795,9.542817
655,2019-10-18,14.25,8.389585,1.4764298,0.3358029,9.567375
656,2019-10-19,14.2,7.7020836,1.307465,0.33534583,8.815824
657,2019-10-20,11.75,6.260416,0.9484542,0.33505335,7.0679727
658,2019-10-21,12.2,8.641667,0.5344383,0.34003958,9.185528
659,2019-10-22,14.05,6.3833327,1.0255481,0.34082708,7.177421
660,2019-10-23,14.45,8.452083,0.5946259,0.34024873,8.785634
661,2019-10-24,12.3,10.21875,0.35704926,0.3447992,10.445376
662,2019-10-25,15.9,10.645833,0.9439583,0.34879753,11.360023
663,2019-10-26,16.55,10.943751,1.2910862,0.3506762,11.96454
664,2019-10-27,11.4,3.5437505,1.0381645,0.35579965,4.7843375
665,2019-10-28,10.75,4.0229163,0.9268561,0.35569623,4.991852
666,2019-10-29,11.3,4.9916663,0.9305493,0.35537124,6.2153125
667,2019-10-30,11.45,4.4145837,1.3169415,0.3562288,6.240511
668,2019-10-31,11.35,5.9125004,0.79178345,0.35554084,6.6624165
669,2019-11-01,15.7,11.816667,0.46212608,0.35875377,12.1485815
670,2019-11-02,13.85,8.516666,1.0803673,0.3656238,9.538099
671,2019-11-03,12.25,6.9770827,0.6211708,0.36738995,7.550697
672,2019-11-04,11.6,7.179167,0.6512377,0.36923668,7.617637
673,2019-11-05,11.75,7.4333344,0.499353,0.36920628,7.78175
674,2019-11-06,9.0,4.045833,0.5902619,0.36910883,4.8803296
675,2019-11-07,10.05,4.3479166,0.7635948,0.37835753,5.296573
676,2019-11-08,9.0,2.997917,0.44611245,0.37992752,3.3490067
677,2019-11-09,8.1,3.7562497,0.50524676,0.38090047,4.148457
678,2019-11-10,10.0,5.1833334,0.5977574,0.38635996,5.831679
679,2019-11-11,9.2,3.4249995,0.90492374,0.3872342,4.7581067
680,2019-11-12,8.15,2.3187501,0.81490237,0.38711333,3.6246707
681,2019-11-13,8.65,3.3708332,0.6434471,0.38687924,4.151996
682,2019-11-14,7.7,3.6270835,0.46085867,0.3966292,4.1537256
683,2019-11-15,8.25,4.13125,0.41840574,0.39891496,4.6210723
684,2019-11-16,7.65,3.4979165,0.46441382,0.3995088,4.240992
685,2019-11-17,8.0,3.2562501,0.4404411,0.3973764,3.587793
686,2019-11-18,8.4,2.8500001,0.5988949,0.39501214,3.6076987
687,2019-11-19,6.8,1.38125,0.3336332,0.39301923,1.7885308
688,2019-11-20,7.2,1.7333332,0.6222181,0.3912175,2.9742177
689,2019-11-21,7.2,3.2791665,0.33407083,0.38907003,3.8716266
690,2019-11-22,9.5,6.0479164,0.4503935,0.3894875,6.656237
691,2019-11-23,10.25,7.0625005,0.3413474,0.38852796,7.5196004
692,2019-11-24,11.6,8.24375,0.3203191,0.38968587,8.537007
693,2019-11-25,11.6,8.958334,0.31366757,0.38857505,9.3557205
694,2019-11-26,13.05,9.6375,0.36010143,0.3905817,10.008242
695,2019-11-27,10.95,8.299998,0.3162901,0.39735666,8.68547
696,2019-11-28,9.75,6.456249,0.2953534,0.39771876,6.915193
697,2019-11-29,7.4,2.48125,0.4145878,0.39827713,3.1217167
698,2019-11-30,7.8,1.6875,0.36838683,0.39662755,2.0767496
699,2019-12-01,7.15,2.0770836,0.468681,0.3949605,2.8055365
700,2019-12-02,5.75,-0.83125,0.37817895,0.39322004,-0.22101909
701,2019-12-03,7.7,2.1895833,0.37876633,0.39113045,2.6812258
702,2019-12-04,7.3,1.9166666,0.34807053,0.38981757,2.4461777
703,2019-12-05,9.5,2.5958335,0.40264592,0.38634333,2.9699087
704,2019-12-06,12.5,8.558332,0.5433376,0.38674748,9.119414
705,2019-12-07,10.3,5.7208333,0.5087415,0.38640547,6.300075
706,2019-12-08,11.8,5.2583337,1.182749,0.38714668,6.7315106
707,2019-12-09,8.7,1.8562502,0.851683,0.38765088,3.4078512
708,2019-12-10,11.5,4.9541664,0.54704285,0.38720632,5.600947
709,2019-12-11,8.05,2.6270835,0.4308092,0.38813916,3.3473003
710,2019-12-12,8.6,3.6458333,0.28883153,0.38973835,4.107495
711,2019-12-13,8.0,2.895833,0.8502197,0.39685127,4.322238
712,2019-12-14,8.2,1.9833335,0.9436038,0.3988975,3.6851006
713,2019-12-15,9.25,3.3208334,0.99689555,0.40015373,4.843491
714,2019-12-16,8.95,5.804167,0.30120656,0.39846504,6.1731744
715,2019-12-17,7.75,5.335417,0.20025134,0.40196463,5.595137
716,2019-12-18,10.2,5.0937505,0.474704,0.4023359,5.653198
717,2019-12-19,12.65,8.802085,0.7591839,0.40955582,9.619496
718,2019-12-20,10.75,6.660417,0.31444344,0.41602167,7.118508
719,2019-12-21,9.9,6.3958325,0.47844347,0.41566744,7.020796
720,2019-12-22,8.75,5.652083,0.4045632,0.42055583,6.2106614
721,2019-12-23,9.7,4.5187497,0.5433713,0.41583964,5.3321843
722,2019-12-24,11.05,6.597917,0.61819404,0.41239253,7.425573
723,2019-12-25,7.3,2.477083,0.35231182,0.41018665,2.9934003
724,2019-12-26,9.55,5.175,0.3045197,0.4098691,5.6453204
725,2019-12-27,8.25,5.6270833,0.24434637,0.4093796,5.891606
726,2019-12-28,9.65,6.277083,0.29732782,0.40739584,6.765284
727,2019-12-29,8.85,4.527083,0.36204255,0.40484712,4.9782004
728,2019-12-30,10.05,4.5083327,0.33775714,0.40246084,4.7627673
729,2019-12-31,9.25,5.247916,0.20667031,0.40014413,5.408575
730,2020-01-01,6.6,3.9374998,0.21575016,0.39751503,4.2613306
731,2020-01-02,10.1,6.7125,0.45753336,0.39548752,7.228111
732,2020-01-03,10.75,5.370833,0.48475653,0.39545462,6.1714287
733,2020-01-04,8.15,2.5916665,0.41482225,0.39407542,3.2266896
734,2020-01-05,8.55,4.4041667,0.3441125,0.3967487,4.9136987
735,2020-01-06,8.5,4.479167,0.6618999,0.3967038,5.5079474
736,2020-01-07,12.55,7.5625,0.4536898,0.39764044,7.952026
737,2020-01-08,12.4,9.29375,0.4246133,0.39638174,9.738417
738,2020-01-09,12.55,8.572917,0.7492419,0.39750254,9.285541
739,2020-01-10,7.6,2.9958332,0.5076582,0.39615166,3.9107487
740,2020-01-11,10.1,5.633333,0.9977578,0.39519963,6.8596883
741,2020-01-12,11.05,6.133333,0.86860025,0.39350045,7.15682
742,2020-01-13,10.75,5.964583,0.684831,0.3925521,6.7423453
743,2020-01-14,13.0,7.74375,0.86163586,0.39701125,8.604083
744,2020-01-15,12.35,5.4312496,0.7240808,0.4056834,6.4846854
745,2020-01-16,12.2,6.2125,0.9351445,0.406893,7.350846
746,2020-01-17,10.4,4.9166665,0.6282151,0.41035756,5.8077526
747,2020-01-18,7.05,0.6499999,0.49877933,0.40828288,1.4365048
